代码,名称,最新价,涨跌幅%,换手率%,主力流向,主力净流入(万),资金流时间,抓取时间
000158,常山北明,17.21,-0.86,144.94,流出,-1117.94,2026-04-30T15:00:00+08:00,2026-05-27T09:17:54+08:00
000159,国际实业,6.51,0.15,308.32,流入,546.01,2026-04-30T15:00:00+08:00,2026-05-27T09:17:54+08:00
000166,申万宏源,4.75,0.21,46.27,流入,2159.97,2026-04-30T15:00:00+08:00,2026-05-27T09:17:55+08:00
000301,东方盛虹,13.27,0.08,57.08,流入,1759.96,2026-04-30T15:00:00+08:00,2026-05-27T09:17:55+08:00
000333,美的集团,81.5,0.23,50.75,流出,-11694.56,2026-04-30T15:00:00+08:00,2026-05-27T09:17:56+08:00
000338,潍柴动力,31.18,3.42,336.29,流入,53386.79,2026-04-30T15:00:00+08:00,2026-05-27T09:17:56+08:00
000400,许继电气,25.18,-0.75,160.02,流出,-3276.89,2026-04-30T15:00:00+08:00,2026-05-27T09:17:57+08:00
000401,金隅冀东,4.28,-7.36,210.44,流出,-3288.0,2026-04-30T15:00:00+08:00,2026-05-27T09:17:57+08:00
000402,金 融 街,3.17,10.07,408.67,流入,16899.34,2026-04-30T15:00:00+08:00,2026-05-27T09:17:57+08:00
000403,派林生物,11.96,-1.73,107.49,流出,-1077.39,2026-04-30T15:00:00+08:00,2026-05-27T09:17:58+08:00
000404,长虹华意,8.31,0.24,433.15,流出,-427.12,2026-04-30T15:00:00+08:00,2026-05-27T09:17:58+08:00
000407,胜利股份,4.84,-0.21,593.88,流出,-4143.26,2026-04-30T15:00:00+08:00,2026-05-27T09:17:59+08:00
000408,藏格矿业,89.26,-1.92,89.43,流出,-12641.09,2026-04-30T15:00:00+08:00,2026-05-27T09:17:59+08:00
000409,云鼎科技,10.15,0.2,54.03,持平,0.0,2026-04-30T15:00:00+08:00,2026-05-27T09:18:00+08:00
000410,沈阳机床,6.17,0.0,110.03,流入,1039.36,2026-04-30T15:00:00+08:00,2026-05-27T09:18:00+08:00
000411,英特集团,10.6,-0.19,42.87,持平,0.0,2026-04-30T15:00:00+08:00,2026-05-27T09:18:01+08:00
000415,渤海租赁,4.66,-2.31,153.99,流出,-5190.85,2026-04-30T15:00:00+08:00,2026-05-27T09:18:01+08:00
000417,合百集团,6.69,2.14,222.91,流入,1225.71,2026-04-30T15:00:00+08:00,2026-05-27T09:18:02+08:00
000419,通程控股,5.84,1.39,213.85,流入,252.48,2026-04-30T15:00:00+08:00,2026-05-27T09:18:02+08:00
000420,吉林化纤,5.1,-0.97,328.05,流入,354.02,2026-04-30T15:00:00+08:00,2026-05-27T09:18:03+08:00
000421,南京公用,6.33,-1.09,167.37,流出,-67.38,2026-04-30T15:00:00+08:00,2026-05-27T09:18:03+08:00
000422,湖北宜化,16.9,-1.05,375.82,流出,-4943.49,2026-04-30T15:00:00+08:00,2026-05-27T09:18:04+08:00
000423,东阿阿胶,55.09,0.53,90.74,流入,4.85,2026-04-30T15:00:00+08:00,2026-05-27T09:18:04+08:00
000425,徐工机械,9.94,-3.5,172.97,流出,-882.96,2026-04-30T15:00:00+08:00,2026-05-27T09:18:05+08:00
000426,兴业银锡,42.38,-2.22,370.07,流出,-21894.36,2026-04-30T15:00:00+08:00,2026-05-27T09:18:05+08:00
000428,华天酒店,3.86,-0.77,112.35,流出,-9.49,2026-04-30T15:00:00+08:00,2026-05-27T09:18:05+08:00
000429,粤高速Ａ,12.58,-0.55,57.82,流出,-1129.84,2026-04-30T15:00:00+08:00,2026-05-27T09:18:06+08:00
000498,山东路桥,5.55,-4.48,231.54,流出,-2634.45,2026-04-30T15:00:00+08:00,2026-05-27T09:18:06+08:00
000501,武商集团,8.35,-0.48,71.79,流出,-100.04,2026-04-30T15:00:00+08:00,2026-05-27T09:18:07+08:00
000503,国新健康,7.92,2.33,218.86,流入,2553.61,2026-04-30T15:00:00+08:00,2026-05-27T09:18:07+08:00
000505,京粮控股,6.61,2.96,250.36,流入,727.08,2026-04-30T15:00:00+08:00,2026-05-27T09:18:07+08:00
000506,招金黄金,16.0,1.14,288.26,流入,2566.74,2026-04-30T15:00:00+08:00,2026-05-27T09:18:08+08:00
000507,珠海港,5.2,-0.19,127.74,流出,-331.56,2026-04-30T15:00:00+08:00,2026-05-27T09:18:08+08:00
000509,华塑控股,3.58,0.85,170.75,流入,464.36,2026-04-30T15:00:00+08:00,2026-05-27T09:18:09+08:00
000510,新金路,14.14,1.43,502.75,流入,2492.21,2026-04-30T15:00:00+08:00,2026-05-27T09:18:09+08:00
000513,丽珠集团,32.66,-0.52,93.17,流出,-1559.14,2026-04-30T15:00:00+08:00,2026-05-27T09:18:10+08:00
000514,渝 开 发,4.94,1.44,156.39,流入,1102.51,2026-04-30T15:00:00+08:00,2026-05-27T09:18:10+08:00
000516,国际医学,4.6,-0.86,98.42,流出,-2416.84,2026-04-30T15:00:00+08:00,2026-05-27T09:18:10+08:00
000517,荣安地产,2.01,0.5,152.87,流出,-206.96,2026-04-30T15:00:00+08:00,2026-05-27T09:18:11+08:00
000519,中兵红箭,17.74,2.07,176.8,流入,890.1,2026-04-30T15:00:00+08:00,2026-05-27T09:18:11+08:00
000520,凤凰航运,3.95,-1.0,129.0,流入,110.92,2026-04-30T15:00:00+08:00,2026-05-27T09:18:12+08:00
000521,长虹美菱,5.66,-0.35,76.02,流入,17.72,2026-04-30T15:00:00+08:00,2026-05-27T09:18:12+08:00
000523,红棉股份,3.45,0.58,195.89,流入,418.43,2026-04-30T15:00:00+08:00,2026-05-27T09:18:13+08:00
000524,岭南控股,10.15,-1.93,135.9,流出,-713.01,2026-04-30T15:00:00+08:00,2026-05-27T09:18:13+08:00
000525,红太阳,5.54,-0.54,182.56,流出,-1394.39,2026-04-30T15:00:00+08:00,2026-05-27T09:18:14+08:00
000526,学大教育,34.77,4.79,430.44,流入,2360.33,2026-04-30T15:00:00+08:00,2026-05-27T09:18:15+08:00
000528,柳    工,9.67,-2.52,258.44,流出,-12738.9,2026-04-30T15:00:00+08:00,2026-05-27T09:18:16+08:00
000529,广弘控股,5.67,-0.35,95.18,持平,0.0,2026-04-30T15:00:00+08:00,2026-05-27T09:18:17+08:00
000530,冰山冷热,5.91,0.34,173.6,流入,252.14,2026-04-30T15:00:00+08:00,2026-05-27T09:18:17+08:00
000531,穗恒运Ａ,7.05,-3.16,334.28,流出,-1223.79,2026-04-30T15:00:00+08:00,2026-05-27T09:18:17+08:00
000532,华金资本,12.66,-0.31,165.28,流入,319.87,2026-04-30T15:00:00+08:00,2026-05-27T09:18:18+08:00
000533,顺钠股份,12.63,-3.95,821.23,流出,-3390.34,2026-04-30T15:00:00+08:00,2026-05-27T09:18:18+08:00
000534,万泽股份,39.6,-2.7,294.86,流出,-188.77,2026-04-30T15:00:00+08:00,2026-05-27T09:18:19+08:00
000536,华映科技,3.95,-1.0,89.24,流出,-1072.4,2026-04-30T15:00:00+08:00,2026-05-27T09:18:19+08:00
000537,绿发电力,9.89,-3.51,286.81,流出,-3346.24,2026-04-30T15:00:00+08:00,2026-05-27T09:18:20+08:00
000538,云南白药,53.04,-0.02,82.76,流出,-9625.02,2026-04-30T15:00:00+08:00,2026-05-27T09:18:20+08:00
000539,粤电力Ａ,6.53,-6.71,622.51,流出,-7726.9,2026-04-30T15:00:00+08:00,2026-05-27T09:18:21+08:00
000541,佛山照明,5.67,0.18,32.53,流入,114.11,2026-04-30T15:00:00+08:00,2026-05-27T09:18:21+08:00
000543,皖能电力,8.07,-0.25,133.36,流出,-646.68,2026-04-30T15:00:00+08:00,2026-05-27T09:18:21+08:00
000544,中原环保,8.45,-0.35,74.66,流入,111.09,2026-04-30T15:00:00+08:00,2026-05-27T09:18:22+08:00
000545,金浦钛业,3.0,-0.99,410.32,流出,-417.02,2026-04-30T15:00:00+08:00,2026-05-27T09:18:22+08:00
000546,金圆股份,7.72,4.75,1836.89,流入,9853.23,2026-04-30T15:00:00+08:00,2026-05-27T09:18:23+08:00
000547,航天发展,24.59,2.2,589.29,流入,15526.33,2026-04-30T15:00:00+08:00,2026-05-27T09:18:23+08:00
000548,湖南投资,5.32,-0.75,127.3,持平,0.0,2026-04-30T15:00:00+08:00,2026-05-27T09:18:24+08:00
000550,江铃汽车,18.75,-1.99,94.33,流出,-1117.04,2026-04-30T15:00:00+08:00,2026-05-27T09:18:24+08:00
000551,创元科技,16.28,3.3,1218.04,流入,12020.92,2026-04-30T15:00:00+08:00,2026-05-27T09:18:24+08:00
000552,甘肃能化,2.88,-1.71,319.82,流出,-96.91,2026-04-30T15:00:00+08:00,2026-05-27T09:18:25+08:00
000553,安道麦A,6.82,10.0,55.26,流入,1524.07,2026-04-30T15:00:00+08:00,2026-05-27T09:18:26+08:00
000554,泰山石油,8.19,1.24,834.68,流入,1483.87,2026-04-30T15:00:00+08:00,2026-05-27T09:18:26+08:00
000555,神州信息,13.72,0.29,179.0,流入,180.77,2026-04-30T15:00:00+08:00,2026-05-27T09:18:27+08:00
000557,西部创业,4.7,0.21,62.93,流入,267.7,2026-04-30T15:00:00+08:00,2026-05-27T09:18:27+08:00
000558,天府文旅,4.25,1.92,295.94,流入,2736.92,2026-04-30T15:00:00+08:00,2026-05-27T09:18:27+08:00
000559,万向钱潮,16.09,1.58,184.0,流入,4555.99,2026-04-30T15:00:00+08:00,2026-05-27T09:18:28+08:00
000560,我爱我家,2.96,0.68,370.96,流入,1775.09,2026-04-30T15:00:00+08:00,2026-05-27T09:18:28+08:00
000561,烽火电子,9.49,2.15,171.29,流出,-4.18,2026-04-30T15:00:00+08:00,2026-05-27T09:18:29+08:00
000563,陕国投Ａ,3.26,-0.31,81.57,流出,-667.11,2026-04-30T15:00:00+08:00,2026-05-27T09:18:29+08:00
000564,供销大集,1.76,1.15,153.86,流入,4625.57,2026-04-30T15:00:00+08:00,2026-05-27T09:18:30+08:00
000565,渝三峡Ａ,7.87,-2.11,395.83,流出,-176.68,2026-04-30T15:00:00+08:00,2026-05-27T09:18:30+08:00
000566,海南海药,5.0,0.81,160.51,流入,496.03,2026-04-30T15:00:00+08:00,2026-05-27T09:18:31+08:00
000567,海德股份,6.67,10.07,799.15,流入,26508.44,2026-04-30T15:00:00+08:00,2026-05-27T09:18:31+08:00
000570,苏常柴Ａ,6.43,-1.23,361.82,流出,-1010.77,2026-04-30T15:00:00+08:00,2026-05-27T09:18:32+08:00
000571,新大洲A,5.56,0.0,253.13,流出,-1008.65,2026-04-30T15:00:00+08:00,2026-05-27T09:18:32+08:00
000572,海马汽车,5.59,1.82,203.43,流入,1313.8,2026-04-30T15:00:00+08:00,2026-05-27T09:18:33+08:00
000573,粤宏远Ａ,5.04,1.61,437.31,流入,763.06,2026-04-30T15:00:00+08:00,2026-05-27T09:18:33+08:00
000576,甘化科工,8.82,-5.77,443.8,流出,-1351.66,2026-04-30T15:00:00+08:00,2026-05-27T09:18:34+08:00
000581,威孚高科,19.54,0.15,158.71,流入,232.55,2026-04-30T15:00:00+08:00,2026-05-27T09:18:34+08:00
000582,北部湾港,11.57,2.39,210.88,流入,3488.74,2026-04-30T15:00:00+08:00,2026-05-27T09:18:35+08:00
000586,汇源通信,17.69,-1.78,574.51,流入,554.2,2026-04-30T15:00:00+08:00,2026-05-27T09:18:35+08:00
000589,贵州轮胎,5.04,-1.18,406.69,流出,-1071.15,2026-04-30T15:00:00+08:00,2026-05-27T09:18:36+08:00
000590,古汉医药,11.16,0.54,154.7,流入,253.84,2026-04-30T15:00:00+08:00,2026-05-27T09:18:36+08:00
000591,太阳能,4.99,-2.92,283.96,流出,-11244.1,2026-04-30T15:00:00+08:00,2026-05-27T09:18:37+08:00
000592,平潭发展,10.76,1.13,605.58,流入,8084.25,2026-04-30T15:00:00+08:00,2026-05-27T09:18:37+08:00
000593,德龙汇能,25.29,-5.32,1841.06,流出,-10366.11,2026-04-30T15:00:00+08:00,2026-05-27T09:18:38+08:00
000597,东北制药,4.93,-0.6,79.42,流出,-880.89,2026-04-30T15:00:00+08:00,2026-05-27T09:18:38+08:00
000598,兴蓉环境,6.91,-0.86,91.67,流出,-1101.98,2026-04-30T15:00:00+08:00,2026-05-27T09:18:38+08:00
000599,青岛双星,5.97,3.65,501.02,流入,1692.25,2026-04-30T15:00:00+08:00,2026-05-27T09:18:39+08:00
000600,建投能源,9.53,-2.56,511.56,流入,4.07,2026-04-30T15:00:00+08:00,2026-05-27T09:18:39+08:00
000601,韶能股份,6.57,-2.23,724.09,流出,-2018.29,2026-04-30T15:00:00+08:00,2026-05-27T09:18:40+08:00
000603,盛达资源,36.49,-2.69,304.3,流出,-875.17,2026-04-30T15:00:00+08:00,2026-05-27T09:18:40+08:00
000605,渤海股份,7.18,0.7,193.04,流入,164.98,2026-04-30T15:00:00+08:00,2026-05-27T09:18:41+08:00
000607,华媒控股,4.15,2.22,193.26,流入,129.08,2026-04-30T15:00:00+08:00,2026-05-27T09:18:41+08:00
000610,*ST西旅,7.75,-0.77,451.61,流出,-44.3,2026-04-30T15:00:00+08:00,2026-05-27T09:18:41+08:00
000612,焦作万方,13.3,-0.89,343.18,流出,-3826.85,2026-04-30T15:00:00+08:00,2026-05-27T09:18:42+08:00
000617,中油资本,9.44,-0.53,103.78,流出,-9104.33,2026-04-30T15:00:00+08:00,2026-05-27T09:18:42+08:00
000619,海螺新材,6.18,0.82,206.85,持平,0.0,2026-04-30T15:00:00+08:00,2026-05-27T09:18:43+08:00
000620,盈新发展,2.81,0.0,214.5,流入,493.64,2026-04-30T15:00:00+08:00,2026-05-27T09:18:43+08:00
000623,吉林敖东,18.88,1.12,195.47,流入,1887.39,2026-04-30T15:00:00+08:00,2026-05-27T09:18:44+08:00
000625,长安汽车,9.53,-1.65,96.18,流出,-4984.49,2026-04-30T15:00:00+08:00,2026-05-27T09:18:44+08:00
000626,远大控股,9.39,2.07,512.91,流入,962.27,2026-04-30T15:00:00+08:00,2026-05-27T09:18:45+08:00
000628,高新发展,66.18,10.01,968.63,流入,29365.54,2026-04-30T15:00:00+08:00,2026-05-27T09:18:45+08:00
000629,钒钛股份,3.66,-0.81,135.22,流出,-6760.88,2026-04-30T15:00:00+08:00,2026-05-27T09:18:46+08:00
000630,铜陵有色,6.15,-2.84,234.84,流出,-25822.59,2026-04-30T15:00:00+08:00,2026-05-27T09:18:46+08:00
000631,顺发恒能,3.21,-0.31,70.6,流出,-272.03,2026-04-30T15:00:00+08:00,2026-05-27T09:18:47+08:00
000632,ST三木,3.9,-4.88,238.62,流出,-439.45,2026-04-30T15:00:00+08:00,2026-05-27T09:18:47+08:00
000633,合金投资,6.83,0.15,194.22,持平,0.0,2026-04-30T15:00:00+08:00,2026-05-27T09:18:48+08:00
000635,英 力 特,8.18,-0.85,137.03,流出,-104.44,2026-04-30T15:00:00+08:00,2026-05-27T09:18:48+08:00
000636,风华高科,25.09,-0.75,795.46,流入,5013.56,2026-04-30T15:00:00+08:00,2026-05-27T09:18:49+08:00
000637,茂化实华,4.82,1.9,326.52,持平,0.0,2026-04-30T15:00:00+08:00,2026-05-27T09:18:49+08:00
000639,ST西王,2.03,-5.14,46.21,流出,-774.77,2026-04-30T15:00:00+08:00,2026-05-27T09:18:50+08:00
000650,仁和药业,5.68,-0.35,80.33,流出,-142.42,2026-04-30T15:00:00+08:00,2026-05-27T09:18:50+08:00
000651,格力电器,40.09,-0.94,136.95,流入,10978.9,2026-04-30T15:00:00+08:00,2026-05-27T09:18:51+08:00
000652,泰达股份,4.29,-0.69,145.48,流入,280.01,2026-04-30T15:00:00+08:00,2026-05-27T09:18:51+08:00
000655,金岭矿业,8.3,-1.43,102.74,流出,-103.67,2026-04-30T15:00:00+08:00,2026-05-27T09:18:52+08:00
000657,中钨高新,58.2,1.55,846.99,流入,3648.38,2026-04-30T15:00:00+08:00,2026-05-27T09:18:52+08:00
000659,珠海中富,4.04,-1.7,174.96,流出,-960.02,2026-04-30T15:00:00+08:00,2026-05-27T09:18:53+08:00
000661,长春高新,84.93,-0.62,83.61,流出,-1306.46,2026-04-30T15:00:00+08:00,2026-05-27T09:18:53+08:00
000663,永安林业,6.9,1.92,290.4,流入,102.67,2026-04-30T15:00:00+08:00,2026-05-27T09:18:54+08:00
000665,湖北广电,4.79,0.84,148.73,流入,403.2,2026-04-30T15:00:00+08:00,2026-05-27T09:18:54+08:00
000670,盈方微,7.58,2.43,409.17,流入,1851.59,2026-04-30T15:00:00+08:00,2026-05-27T09:18:55+08:00
000672,上峰水泥,14.0,6.14,296.71,流入,3996.08,2026-04-30T15:00:00+08:00,2026-05-27T09:18:55+08:00
000676,智度股份,7.39,0.27,190.27,流入,818.81,2026-04-30T15:00:00+08:00,2026-05-27T09:18:55+08:00
000677,ST海龙,0.0,0.0,0.0,持平,0.0,2026-04-30T15:00:00+08:00,2026-05-27T09:18:56+08:00
000678,襄阳轴承,11.64,1.31,179.35,流入,506.92,2026-04-30T15:00:00+08:00,2026-05-27T09:18:56+08:00
000679,大连友谊,7.24,1.97,151.04,持平,0.0,2026-04-30T15:00:00+08:00,2026-05-27T09:18:57+08:00
000680,山推股份,11.89,0.59,301.2,流入,3037.99,2026-04-30T15:00:00+08:00,2026-05-27T09:18:57+08:00
000681,视觉中国,21.82,5.21,1208.62,流入,114.31,2026-04-30T15:00:00+08:00,2026-05-27T09:18:58+08:00
000682,东方电子,13.05,-2.32,171.21,流出,-3152.07,2026-04-30T15:00:00+08:00,2026-05-27T09:18:58+08:00
000683,博源化工,8.98,-1.32,118.73,流出,-1279.1,2026-04-30T15:00:00+08:00,2026-05-27T09:18:59+08:00
000685,中山公用,11.74,-0.76,217.54,流入,1971.14,2026-04-30T15:00:00+08:00,2026-05-27T09:18:59+08:00
000686,东北证券,8.67,0.58,132.54,流出,-1490.42,2026-04-30T15:00:00+08:00,2026-05-27T09:19:00+08:00
000688,国城矿业,51.44,4.26,207.09,流入,3263.88,2026-04-30T15:00:00+08:00,2026-05-27T09:19:00+08:00
000690,宝新能源,5.29,-0.94,475.43,流出,-4773.84,2026-04-30T15:00:00+08:00,2026-05-27T09:19:01+08:00
000692,惠天热电,5.03,1.41,1262.26,流入,780.01,2026-04-30T15:00:00+08:00,2026-05-27T09:19:01+08:00
000695,滨海能源,15.5,-1.02,549.75,流入,193.34,2026-04-30T15:00:00+08:00,2026-05-27T09:19:02+08:00
000700,模塑科技,12.04,6.17,703.62,流入,21234.08,2026-04-30T15:00:00+08:00,2026-05-27T09:19:02+08:00
000701,厦门信达,5.93,0.34,184.64,流出,-563.21,2026-04-30T15:00:00+08:00,2026-05-27T09:19:03+08:00
000702,正虹科技,7.11,1.57,373.55,流入,502.04,2026-04-30T15:00:00+08:00,2026-05-27T09:19:04+08:00
000703,恒逸石化,17.65,2.68,192.54,流入,3268.26,2026-04-30T15:00:00+08:00,2026-05-27T09:19:04+08:00
000705,浙江震元,8.3,0.73,424.21,流入,423.33,2026-04-30T15:00:00+08:00,2026-05-27T09:19:05+08:00
000707,双环科技,5.96,-0.83,250.6,流出,-1129.74,2026-04-30T15:00:00+08:00,2026-05-27T09:19:06+08:00
000708,中信特钢,15.25,-1.49,23.79,流出,-368.85,2026-04-30T15:00:00+08:00,2026-05-27T09:19:06+08:00
000709,河钢股份,2.33,-4.12,266.65,流出,-9392.04,2026-04-30T15:00:00+08:00,2026-05-27T09:19:07+08:00
000710,贝瑞基因,9.98,0.6,146.09,流入,208.25,2026-04-30T15:00:00+08:00,2026-05-27T09:19:07+08:00
000712,锦龙股份,10.42,2.26,214.02,流入,1720.33,2026-04-30T15:00:00+08:00,2026-05-27T09:19:08+08:00
000713,国投丰乐,6.49,-2.84,262.45,流入,405.14,2026-04-30T15:00:00+08:00,2026-05-27T09:19:08+08:00
000715,中兴商业,6.0,-3.85,848.59,流出,-714.6,2026-04-30T15:00:00+08:00,2026-05-27T09:19:09+08:00
000716,黑芝麻,5.12,-1.16,624.63,流入,1395.96,2026-04-30T15:00:00+08:00,2026-05-27T09:19:10+08:00
000717,中南股份,2.49,0.0,84.38,流出,-138.8,2026-04-30T15:00:00+08:00,2026-05-27T09:19:10+08:00
000718,苏宁环球,2.2,2.33,223.2,流入,231.27,2026-04-30T15:00:00+08:00,2026-05-27T09:19:10+08:00
000719,中原传媒,13.45,-1.75,120.52,流出,-377.88,2026-04-30T15:00:00+08:00,2026-05-27T09:19:11+08:00
